iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,center_compute_cost,queue_cost,memory_barrier_increment,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
194,80,68,69,0.88625,0.8987499999999999,1.0555555555555556,0.21399781778527954,0.24493070744696066,1.5144840807877957,1.5144840807877957,1.5144840807877957,1,2bfdd5dc02f696f319cd24b59ced5b81900372ee5b9b0589dae27990c9cafd7d,0,1,0.0,0.0,,deepseek-chat,1165.1221250067465,deepseek-v4-flash,351,50,401,1,True
195,13,68,69,0.88625,0.8987499999999999,0.9333333333333333,0.21399781778527954,0.24493070744696066,1.3922618585655735,1.3922618585655735,1.3922618585655735,1,6f5512e643628643d40a6e993e33022a9e8c39211edd4d3463125f2095322ac3,0,1,0.9333333333333333,0.24493070744696066,High congestion: offloading may increase latency.,deepseek-chat,1383.816416026093,deepseek-v4-flash,351,69,420,1,True
196,98,69,70,0.8987499999999999,0.9175,3.6,0.21401147064029644,0.4367985019881875,4.250809972628484,4.250809972628484,4.250809972628484,1,afcd791b92f5070bacab219f296def9ffc3d845d21ead9a56d2610c27a6b061b,1,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1437.2396250255406,deepseek-v4-flash,345,62,407,1,True
197,39,68,69,0.88625,0.8987499999999999,1.7222222222222223,0.21399781778527954,0.24493070744696066,2.1811507474544625,2.1811507474544625,2.1811507474544625,1,25ee9a396ba9ae307bbc3cdc601267e802bdd3d3ab23325d76293c38dd18c9ca,0,1,0.0,0.0,none,deepseek-chat,1245.502000034321,deepseek-v4-flash,347,52,399,1,True
198,40,69,70,0.8987499999999999,0.9175,2.7,0.21401147064029644,0.4367985019881875,3.350809972628484,3.350809972628484,3.350809972628484,1,0f30d2e9ea74e25b2d31f8228d27298137d15e49ddcf59b8999482e611259780,1,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1632.7284159488045,deepseek-v4-flash,341,62,403,1,True
199,20,68,69,0.88375,0.89875,2.3333333333333335,0.21399781778527954,0.2899998592040245,2.8373310103226377,2.837331010322637,2.8373310103226377,1,cf460a4162207a98903ad8f5237e5e48de293a824d3abbf0e52695ce141e46ac,0,1,0.0,0.0,"High congestion increase from 68 to 69, VRAM load approaching 90%",deepseek-chat,1622.4309169920161,deepseek-v4-flash,350,67,417,1,True
200,3,68,69,0.88625,0.8987499999999999,1.6666666666666667,0.21399781778527954,0.24493070744696066,2.125595191898907,2.125595191898907,2.125595191898907,1,a50c2aa738ae0efd2d73792701359fd9f5f2430e3756710cce0bce23d90ca865,0,1,0.0,0.0,TXT_2_IMG task offloaded to node 3 with high congestion (69) and VRAM load (0.89875). Consider local execution to avoid memory pressure.,deepseek-chat,1947.9024169850163,deepseek-v4-flash,347,86,433,1,True
201,66,68,69,0.88625,0.8987499999999999,0.7222222222222222,0.21399781778527954,0.24493070744696066,1.1811507474544625,1.1811507474544625,1.1811507474544625,1,f9bbae7e359969a1f7ddc7f6d73a6a522e479166cd6d6409d5fc8ca1edb51274,0,1,0.7222222222222222,0.24493070744696066,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1626.8822500132956,deepseek-v4-flash,355,73,428,1,True
202,69,69,70,0.8987499999999999,0.9175,2.6536983409178445,0.21401147064029644,0.4367985019881875,3.3045083135463282,3.304508313546328,3.3045083135463282,1,8554d1cb749b92b00d93ed5d388716bfafae1919a4ae356e05bd5c3c43c49e76,1,1,0.0144927536231884,0.020862,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1476.8245000159368,deepseek-v4-flash,346,68,414,1,True
203,38,68,69,0.88625,0.8987499999999999,0.5555555555555556,0.21399781778527954,0.24493070744696066,1.0144840807877957,1.0144840807877957,1.0144840807877957,1,c2815eced5a6b99a138cc0e57794eb1a118ed1184f26c097cadc74a25610524b,1,1,0.5555555555555556,0.24493070744696066,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1678.5242920159362,deepseek-v4-flash,350,73,423,1,True
204,12,68,69,0.88375,0.89875,4.0,0.21399781778527954,0.2899998592040245,4.503997676989304,4.503997676989304,4.503997676989304,1,b9bf5f870451414b92b0a342a87709a40d249f3de01fcbad89d242be70b2db3b,0,1,0.0,0.0,Offloading TXT_2_IMG with 40 steps and 1 image may cause high latency and congestion increase.,deepseek-chat,1754.275916959159,deepseek-v4-flash,345,73,418,1,True
205,54,69,70,0.8987499999999999,0.9175,2.6536983409178445,0.21401147064029644,0.4367985019881875,3.3045083135463282,3.304508313546328,3.3045083135463282,1,2eec6891b28a9527b345db9c2b66de7665008e4b594e7527593c1b4814e8fbb8,0,1,0.014492753623188406,0.02086232739916412,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1587.2403340181336,deepseek-v4-flash,346,72,418,1,True
206,62,68,69,0.88625,0.8987499999999999,1.7777777777777777,0.21399781778527954,0.24493070744696066,2.236706303010018,2.236706303010018,2.236706303010018,1,83edf8a35e4a048e5ce79d6c6680e44ebafad05ba0f5393883fdc3b8e87f67b2,0,1,0.0,0.0,TXT_2_IMG offload may cause high VRAM usage; consider local execution.,deepseek-chat,1225.315874966327,deepseek-v4-flash,355,68,423,1,True
207,8,68,69,0.88625,0.8987499999999999,1.2222222222222223,0.21399781778527954,0.24493070744696066,1.6811507474544625,1.6811507474544625,1.6811507474544625,1,b0ae4ec9df71e5c942770c878dfd85a73201ba07834f06f722122134a306408e,0,1,0.014705882352941176,0.01411764705882353,High congestion; offloading may increase latency.,deepseek-chat,1654.214249982033,deepseek-v4-flash,347,69,416,1,True
208,12,68,69,0.88375,0.89875,4.0,0.21399781778527954,0.2899998592040245,4.503997676989304,4.503997676989304,4.503997676989304,1,b9bf5f870451414b92b0a342a87709a40d249f3de01fcbad89d242be70b2db3b,1,1,0.0,0.0,Offloading TXT_2_IMG with 40 steps and 1 image may cause high latency and congestion increase.,deepseek-chat,1754.275916959159,deepseek-v4-flash,345,73,418,1,True
209,72,68,69,0.88625,0.8987499999999999,0.5555555555555556,0.21399781778527954,0.24493070744696066,1.0144840807877957,1.0144840807877957,1.0144840807877957,1,b6854901a80d87bbbc219e0bab0863f1c08c9ce3b9d77ad2c2a27c81972b9311,0,1,0.5555555555555556,0.24493070744696066,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1328.3628749777563,deepseek-v4-flash,347,73,420,1,True
210,78,68,69,0.88625,0.8987499999999999,0.7999999999999999,0.21399781778527954,0.24493070744696066,1.2589285252322402,1.2589285252322402,1.2589285252322402,1,61ceb61f016fb9419e9c2a1cdcd327b1630658662461d1ae37366414b47f51e8,0,1,0.0,0.0,,deepseek-chat,1237.4978750012815,deepseek-v4-flash,346,50,396,1,True
211,65,69,70,0.8987499999999999,0.9175,2.7,0.21401147064029644,0.4367985019881875,3.350809972628484,3.350809972628484,3.350809972628484,1,53aa979836927ec09d1248b5cf572db4ca8cf70c18fca7bcfb4e719a9511fc9b,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1426.2389580253512,deepseek-v4-flash,345,62,407,1,True
212,37,68,69,0.88625,0.8987499999999999,1.0555555555555556,0.21399781778527954,0.24493070744696066,1.5144840807877957,1.5144840807877957,1.5144840807877957,1,9d39b1f191607c9a2dd89b4357026056ae650cdf952ef60448a1b1912bf669ea,0,1,0.0,0.0,none,deepseek-chat,1442.9966660100035,deepseek-v4-flash,355,52,407,1,True
213,68,69,70,0.8987499999999999,0.9112499999999999,0.6111111111111112,0.21401147064029644,0.2810722235772998,1.1061948053287074,1.1061948053287074,1.1061948053287074,1,118bd48e3e3dac091586fe901143f68025a0bd6f1a5a809ce3f594e6150200b7,0,1,0.6111111111111112,0.2810722235772998,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1398.1469580321573,deepseek-v4-flash,346,73,419,1,True
214,32,70,71,0.91125,0.93,3.6,0.21402512523750256,0.5012516702734788,4.315276795510981,4.315276795510981,4.315276795510981,1,4cad62ed7dca0b8620c793ad2a57bf5f07109bc30fa7280c35163e65d714d46c,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1031.818417017348,deepseek-v4-flash,341,62,403,1,True
215,58,69,70,0.895,0.91125,1.9166666666666665,0.21401147064029644,0.3581224183424696,2.4888005556494326,2.4888005556494326,2.4888005556494326,1,fa78bb971768a249552a360e025c8017b7b25b389f301ec57260f92bb7f39eab,0,1,0.014492753623188406,0.018156424581005585,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,2112.920041952748,deepseek-v4-flash,350,76,426,1,True
216,96,70,71,0.91125,0.92375,0.7777777777777778,0.21402512523750256,0.3225467140897207,1.314349617105001,1.314349617105001,1.314349617105001,1,d7e07ca5fd1f2ce8b03861f7038182ba4e0cd711cd74d5822f386de21b205c85,0,1,0.7777777777777778,0.3225467140897207,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1356.545917049516,deepseek-v4-flash,352,72,424,1,True
217,38,70,71,0.9112499999999999,0.9237499999999998,0.5555555555555556,0.21402512523750256,0.3225467140897198,1.0921273948827779,1.0921273948827779,1.0921273948827779,1,2cb612ab1ba2089cfe35cee7cee4b7c97b449d2a196d826a1220ffd4b7b0497b,0,1,0.5555555555555556,0.3225467140897198,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1840.157166996505,deepseek-v4-flash,350,73,423,1,True
218,88,71,72,0.92375,0.9425,7.053698340917845,0.21403878157723136,0.5752154272698178,7.842952549764894,7.842952549764894,7.842952549764894,1,ed61beb532610b6c47c38fa91ef5a1caf1819dfb113e319513514ac041954a3d,0,1,0.014084507042253521,0.020338983050847456,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1218.402958009392,deepseek-v4-flash,347,72,419,1,True
219,5,70,71,0.90875,0.92375,2.9166666666666665,0.21402512523750256,0.38189781366223885,3.512589605566408,3.512589605566408,3.512589605566408,1,e53d8d1141267df77163a6f2bd0d2f4a3786f90ca9b4f830f5b4efd032dca07d,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1230.8243340230547,deepseek-v4-flash,350,62,412,1,True
220,6,70,71,0.9099999999999999,0.92375,1.987031674251178,0.21402512523750256,0.35242648231938034,2.553483281808061,2.553483281808061,2.553483281808061,1,8d5c93843c4ff3cdd7c7a9aeba53fc5738e1748bc26f8b21ee0bc1f6d20eba8b,0,1,0.014285714285714285,0.015151515151515152,High VRAM load may cause OOM; consider reducing steps or images.,deepseek-chat,1718.6792499851435,deepseek-v4-flash,348,74,422,1,True
221,73,71,72,0.92375,0.9462499999999999,2.083333333333333,0.21403878157723136,0.7052077106447303,3.0025798255552947,3.002579825555295,3.0025798255552947,1,46e691f6f18fde31aea874a6db3f0f0b8836b03bbf63299a90a95c20de8bd5ec,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1112.3637499986216,deepseek-v4-flash,346,62,408,1,True
222,94,71,72,0.92375,0.9425,3.8536983409178447,0.21403878157723136,0.5752154272698178,4.642952549764894,4.642952549764894,4.642952549764894,1,4536e77e4e97a4c2862f4ee3c61ef48f21fe58a8d5433a972d98928e34c4634d,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1647.6022499846295,deepseek-v4-flash,347,62,409,1,True
223,77,70,71,0.9112499999999999,0.9237499999999998,1.0,0.21402512523750256,0.3225467140897198,1.5365718393272223,1.5365718393272223,1.5365718393272223,1,3ed5eaff1e7ad15d76402fc0e38aefa596074ff299f375a534a1cd31df84bd94,0,1,0.0,0.0,none,deepseek-chat,1428.9487500209361,deepseek-v4-flash,345,52,397,1,True
224,61,70,71,0.9075,0.92375,2.1666666666666665,0.21402512523750256,0.41096629118337713,2.791658083087546,2.791658083087546,2.791658083087546,1,aedd824f784dbfd7fbdd12097b383c34bbefb3076fd2cf478af33c7818c524e2,0,1,0.0,0.0,,deepseek-chat,1023.1009160052054,deepseek-v4-flash,346,49,395,1,True
225,9,69,70,0.895,0.9075,0.7777777777777778,0.21401147064029644,0.26970284124881316,1.2614920896668873,1.2614920896668873,1.2614920896668873,1,33dc0abd4bbdb95f1c97b41207f529f4b1f0d4ff6803bb78bf223a89bac3e297,0,1,0.7777777777777778,0.26970284124881316,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1666.5516250068322,deepseek-v4-flash,354,73,427,1,True
226,94,70,71,0.9075,0.92625,3.8536983409178447,0.21402512523750256,0.4809760207994769,4.548699486954824,4.548699486954824,4.548699486954824,1,f6beca9918ff70a5ad9ab019c7dc277693dd48faf460eec88de87e94f8a35545,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1422.4499160191044,deepseek-v4-flash,347,62,409,1,True
227,0,69,70,0.8949999999999999,0.9074999999999999,1.3888888888888888,0.21401147064029644,0.26970284124881294,1.8726032007779982,1.872603200777998,1.8726032007779982,1,6637f7d852d7ec8ed3a254367ee08bfc98ae26ab07754a713a6d12a7c0bbec94,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1167.5640830071643,deepseek-v4-flash,346,62,408,1,True
228,77,69,70,0.895,0.9075,1.0,0.21401147064029644,0.26970284124881316,1.4837143118891096,1.4837143118891096,1.4837143118891096,1,e0d588d4fddc4d9820ba3b1e4fe310f658beb8cb4c12b788e7495fc89196bb8c,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1127.597999991849,deepseek-v4-flash,344,63,407,1,True
229,91,69,70,0.895,0.9075,0.7222222222222222,0.21401147064029644,0.26970284124881316,1.205936534111332,1.2059365341113317,1.205936534111332,1,b09949b59dcd4f69a079f57d17db327236ebd6dad0dee6085df411bbf7b2fa5f,0,1,0.7222222222222222,0.26970284124881316,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1443.8940419931896,deepseek-v4-flash,354,73,427,1,True
230,91,69,70,0.895,0.9075,0.7222222222222222,0.21401147064029644,0.26970284124881316,1.205936534111332,1.2059365341113317,1.205936534111332,1,b09949b59dcd4f69a079f57d17db327236ebd6dad0dee6085df411bbf7b2fa5f,1,1,0.7222222222222222,0.26970284124881316,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1443.8940419931896,deepseek-v4-flash,354,73,427,1,True
231,22,69,70,0.8949999999999999,0.9074999999999999,1.3333333333333333,0.21401147064029644,0.26970284124881294,1.8170476452224427,1.8170476452224427,1.8170476452224427,1,3706824c12e429be325594b89b5be70c5d74cebb7e33e08d1eec88e5ec0958d1,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1117.3789160093293,deepseek-v4-flash,346,63,409,1,True
232,63,70,71,0.9075,0.92375,1.3333333333333333,0.21402512523750256,0.41096629118337713,1.958324749754213,1.958324749754213,1.958324749754213,1,b30c79db56208dd04a0b1594ac360aee611c2db06ee51dfc32decade42ff766e,0,1,0.0,0.0,,deepseek-chat,1175.6701249978505,deepseek-v4-flash,346,49,395,1,True
233,34,70,71,0.9075,0.92625,2.9536983409178448,0.21402512523750256,0.4809760207994769,3.648699486954824,3.648699486954824,3.648699486954824,1,a624d8c52e6e4854c6d7d8182b19bb025cf4c606816d9b6252e204be3880f468,0,1,0.1,0.01875,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1540.5295409727842,deepseek-v4-flash,349,63,412,1,True
234,64,69,70,0.8949999999999999,0.9074999999999999,1.2222222222222223,0.21401147064029644,0.26970284124881294,1.7059365341113317,1.7059365341113317,1.7059365341113317,1,c24b7f7bc319518d800effef9c7347110fc9781fbcbcb0154f955a70b267d468,0,1,0.014492753623188406,0.013966480446927373,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1820.5077079473995,deepseek-v4-flash,349,73,422,1,True
235,47,69,70,0.895,0.9075,0.6111111111111112,0.21401147064029644,0.26970284124881316,1.0948254230002208,1.0948254230002208,1.0948254230002208,1,a7aef39266922258059a508193eb24ccb7f62e27db54d811e356744e7bc84e35,0,1,0.6111111111111112,0.26970284124881316,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1656.959125015419,deepseek-v4-flash,346,73,419,1,True
236,90,69,70,0.8949999999999999,0.9074999999999999,0.9444444444444444,0.21401147064029644,0.26970284124881294,1.4281587563335538,1.4281587563335538,1.4281587563335538,1,21f66904abbcf0f87be7005cf23b8c63e98bb36935c1a233cb752e153c31966c,0,1,0.9444444444444444,0.26970284124881294,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1463.487625005655,deepseek-v4-flash,349,73,422,1,True
237,74,69,70,0.8949999999999999,0.9074999999999999,0.5555555555555556,0.21401147064029644,0.26970284124881294,1.039269867444665,1.039269867444665,1.039269867444665,1,d1a8b1280fd3e6fbffbfabb004f5739b08de0f666be439945a20b2004b1456aa,0,1,0.5555555555555556,0.26970284124881294,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,2200.372417049948,deepseek-v4-flash,346,72,418,1,True
238,14,69,70,0.8949999999999999,0.9074999999999999,0.9444444444444444,0.21401147064029644,0.26970284124881294,1.4281587563335538,1.4281587563335538,1.4281587563335538,1,bbf03ba9dcc2fde0ae561027a69290ac6f9e81eeb6040f358f9faf43a25eea05,0,1,0.9444444444444444,0.26970284124881294,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1704.2484999983571,deepseek-v4-flash,346,73,419,1,True
239,75,69,70,0.895,0.9075,0.8333333333333334,0.21401147064029644,0.26970284124881316,1.3170476452224429,1.317047645222443,1.3170476452224429,1,8fc1854242fa1ba3d3a15714e773ee9a2acf6f6205fe1b16f92dc63c9c0c06c8,0,1,0.8333333333333334,0.26970284124881316,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1261.3112500403076,deepseek-v4-flash,346,72,418,1,True
240,4,69,70,0.8949999999999999,0.9074999999999999,1.2666666666666666,0.21401147064029644,0.26970284124881294,1.750380978555776,1.750380978555776,1.750380978555776,1,658e3abf49b08e126a52c976c2578ef28133ea140d4f0804ef8778dc753e56a1,0,1,0.0144927536231884,0.0139664804469274,High congestion and VRAM load; consider offloading to reduce risk.,deepseek-chat,1593.2700000121258,deepseek-v4-flash,353,73,426,1,True
241,35,69,70,0.895,0.9075,1.1111111111111112,0.21401147064029644,0.26970284124881316,1.5948254230002208,1.5948254230002208,1.5948254230002208,1,559587bc512cf38931c8e0f7c8b1d4db2e31ecdeba2156f208c87326ee54b839,0,1,0.014492753623188406,0.013966480446927373,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1812.5240419758484,deepseek-v4-flash,349,73,422,1,True
242,65,70,71,0.9075,0.92625,2.7,0.21402512523750256,0.4809760207994769,3.3950011460369796,3.3950011460369796,3.3950011460369796,1,8bc08196643e631c00d5ddc238890c5f6f63d92b10bc48e74d2f36c06c215630,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1278.9264170569368,deepseek-v4-flash,345,63,408,1,True
243,70,69,70,0.8949999999999999,0.9074999999999999,0.9444444444444444,0.21401147064029644,0.26970284124881294,1.4281587563335538,1.4281587563335538,1.4281587563335538,1,ce959ad8c85b573e4df7aca44f34e190db648377fa1761414d3f33f15d3cdb4b,0,1,0.9444444444444444,0.26970284124881294,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1368.214624992106,deepseek-v4-flash,349,73,422,1,True
244,73,70,71,0.9075,0.9299999999999999,2.083333333333333,0.21402512523750256,0.5896712473671317,2.8870297059379673,2.887029705937967,2.8870297059379673,1,baa145c337b71278f98808e3acbbac6a34e39e10d771847bcd457e0a78907834,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1567.0350829605013,deepseek-v4-flash,345,62,407,1,True
